,Unnamed: 0,n,token,lemma,pos
2471,2471,4,τοῖς,ὁ,l-p---md-
2472,2472,5,πόλεμον,πόλεμος,n-s---ma-
2473,2473,6,αἴρεσθαι,αἴρω,v--pne---
2474,2474,7,μέγαν,μέγας,a-s---ma-
2475,2475,1,πᾶσʼ,πᾶς,n-s---ma-
2476,2476,2,ἔστʼ,ἔστε,v3saia---
2477,2477,3,ἀνάγκη,ἀνάγκη,n-s---fn-
2478,2478,4,",",",",u--------
2479,2479,5,καὶ,καί,d--------
2480,2480,6,γεγόμφωται,γομφόω,v3srie---
2481,2481,7,σκάφος,σκάφος2,n-s---nn-
2482,2482,1,στρέβλαισι,στρεβλός,a-p---fd-
2483,2483,2,ναυτικαῖσιν,ναυτικός,n-p---fd-
2484,2484,3,ὡς,ὡς,c--------
2485,2485,4,προσηγμένον,προσάγω,v-srpema-
2486,2486,5,.,.,u--------
2487,2487,1,ἄνευ,ἄνευ,r--------
2488,2488,2,δὲ,δέ,g--------
2489,2489,3,λύπης,λύπη,n-s---fg-
2490,2490,4,οὐδαμοῦ,οὐδαμοῦ,d--------
2491,2491,5,καταστροφή,καταστροφή,n-s---fn-
2492,2492,6,.,.,u--------
2493,2493,1,καὶ,καί,d--------
2494,2494,2,χρημάτων,χρῆμα,n-p---ng-
2495,2495,3,μὲν,μέν,g--------
2496,2496,4,ἐκ,ἐκ,r--------
2497,2497,5,δόμων,δόμος,n-p---mg-
2498,2498,6,πορθουμένων,πορθέω,v-pppemg-
2499,2499,7,",",",",u--------
2500,2500,1,ἄτην,ἄτη,n-s---fa-
2501,2501,2,γε,γε,g--------
2502,2502,3,μείζω,μέγας,a-s---fac
2503,2503,4,καὶ,καί,d--------
2504,2504,5,μέγʼ,μέγας,v3pfia---
2505,2505,6,ἐμπλήσας,ἐμπίμπλημι,v-sapamn-
2506,2506,7,γόμου,γόμος,n-s---mg-
2507,2507,1,γένοιτʼ,γίγνομαι,v3sao----
2508,2508,2,ἂν,ἄν,g--------
2509,2509,3,ἄλλα,ἄλλος,a-p---nn-
2510,2510,4,Κτησίου,κτήσιος,a-s---mg-
2511,2511,5,Διὸς,Ζεύς,n-s---mg-
2512,2512,6,χάριν,χάρις,n-s---fa-
2513,2513,7,·,·,u--------
2514,2514,1,καὶ,καί,d--------
2515,2515,2,γλῶσσα,γλῶσσα,n-s---fn-
2516,2516,3,τοξεύσασα,τοξεύω,v-sapafn-
2517,2517,4,μὴ,μή,d--------
2518,2518,5,τὰ,ὁ,l-p---na-
2519,2519,6,καίρια,καίριος,a-p---na-
2520,2520,7,",",",",u--------
2521,2521,1,γένοιτο,γίγνομαι,v3sao----
2522,2522,2,μύθου,μῦθος,n-s---mg-
2523,2523,3,μῦθος,μῦθος,n-s---mn-
2524,2524,4,ἂν,ἄν,g--------
2525,2525,5,θελκτήριος,θελκτήριος,a-s---mn-
2526,2526,1,ἀλγεινὰ,ἀλγεινός,a-p---na-
2527,2527,2,θυμοῦ,θυμός,n-s---mg-
2528,2528,3,κάρτα,κάρτα,d--------
2529,2529,4,κινητήρια,κινητήριον,n-p---na-
2530,2530,5,.,.,u--------
2531,2531,1,ὅπως,ὅπως,c--------
2532,2532,2,δʼ,δέ,g--------
2533,2533,3,ὅμαιμον,ὅμαιμος,a-s---nn-
2534,2534,4,αἷμα,αἷμα,n-s---nn-
2535,2535,5,μὴ,μή,d--------
2536,2536,6,γενήσεται,γίγνομαι,v3sfim---
2537,2537,7,",",",",u--------
2538,2538,1,δεῖ,δεῖ,v3spia---
2539,2539,2,κάρτα,κάρτα,d--------
2540,2540,3,θύειν,θύω2,v--pna---
2541,2541,4,καὶ,καί,d--------
2542,2542,5,πεσεῖν,πίπτω,v--ana---
2543,2543,6,χρηστήρια,χρηστήριος,a-p---na-
2544,2544,1,θεοῖσι,θεός,n-p---md-
2545,2545,2,πολλοῖς,πολύς,a-p---md-
2546,2546,3,πολλά,πολύς,a-p---na-
2547,2547,4,",",",",u--------
2548,2548,5,πημονῆς,πημονή,n-s---fg-
2549,2549,6,ἄκη,ἄκος,n-p---na-
2550,2550,7,.,.,u--------
2551,2551,1,ἦ,ἦ,d--------
2552,2552,2,κάρτα,κάρτα,d--------
2553,2553,3,νείκους,νεῖκος,n-s---ng-
2554,2554,4,τοῦδʼ,ὅδε,p-s---ng-
2555,2555,5,ἔσω,εἴσω,r--------
2556,2556,6,παροίχομαι,παροίχομαι,v1spie---
2557,2557,1,θέλω,ἐθέλω,v1spia---
2558,2558,2,δʼ,δέ,g--------
2559,2559,3,ἄιδρις,ἄιδρις,n-s---mn-
2560,2560,4,μᾶλλον,μᾶλλον,d--------
2561,2561,5,ἢ,ἤ,c--------
2562,2562,6,σοφὸς,σοφός,a-s---mn-
2563,2563,7,κακῶν,κακός,a-p---ng-
2564,2564,1,εἶναι,εἰμί,v--pna---
2565,2565,2,.,.,u--------
2566,2566,3,γένοιτο,γίγνομαι,v3sao----
2567,2567,4,δʼ,δέ,g--------
2568,2568,5,εὖ,εὖ,d--------
2569,2569,6,παρὰ,παρά,r--------
2570,2570,7,γνώμην,γνώμη,n-s---fa-
2571,2571,8,ἐμήν,ἐμός,a-s---fa-
2572,2572,9,.,.,u--------
2573,2573,1,πολλῶν,πολύς,a-p---mg-
2574,2574,2,ἄκουσον,ἀκούω,v2sama---
2575,2575,3,τέρματʼ,τέρμα,n-p---na-
2576,2576,4,αἰδοίων,αἰδοῖος,a-p---mg-
2577,2577,5,λόγων,λόγος,n-p---mg-
2578,2578,6,.,.,u--------
2579,2579,1,ἤκουσα,ἀκούω,v1saia---
2580,2580,2,",",",",u--------
2581,2581,3,καὶ,καί,d--------
2582,2582,4,λέγοις,λέγω,v2spoa---
2583,2583,5,ἄν,ἄν,g--------
2584,2584,6,.,.,u--------
2585,2585,7,οὔ,οὐ,d--------
2586,2586,8,με,ἐγώ,p-s---ma-
2587,2587,9,φεύξεται,φεύγω,v3sfim---
2588,2588,10,.,.,u--------
2589,2589,1,ἔχω,ἔχω,v1spia---
2590,2590,2,στρόφους,στρόφος,n-p---ma-
2591,2591,3,ζώνας,ζώνη,n-p---fa-
2592,2592,4,τε,τε,g--------
2593,2593,5,",",",",u--------
2594,2594,6,συλλαβὰς,συλλαβή,n-p---fa-
2595,2595,7,πέπλων,πέπλος,n-p---mg-
2596,2596,1,τάχʼ,τάχα,v3pasm---
2597,2597,2,ἂν,ἀνά,r--------
2598,2598,3,γυναιξὶ,γυνή,n-p---fd-
2599,2599,4,ταῦτα,οὗτος,a-p---nn-
2600,2600,5,συμπρεπῆ,συμπρεπής,a-p---nn-
2601,2601,6,πέλοι,πέλω,v3spoa---
2602,2602,7,.,.,u--------
2603,2603,1,ἐκ,ἐκ,r--------
2604,2604,2,τῶνδε,ὅδε,p-p---mg-
2605,2605,3,τοίνυν,τοίνυν,g--------
2606,2606,4,",",",",u--------
2607,2607,5,ἴσθι,οἶδα,v2srma---
2608,2608,6,",",",",u--------
2609,2609,7,μηχανὴ,μηχανή,n-s---fn-
2610,2610,8,καλή,καλός,a-s---fn-
2611,2611,9,—,—,u--------
2612,2612,1,λέξον,λέγω,v2sama---
2613,2613,2,τίνʼ,τίνω,d--------
2614,2614,3,αὐδὴν,αὐδή,n-s---fa-
2615,2615,4,τήνδε,ὅδε,p-s---fa-
2616,2616,5,γηρυθεῖσʼ,γηρύω,v-sappmn-
2617,2617,6,ἔσῃ,εἰμί,v2sfi----
2618,2618,7,.,.,u--------
2619,2619,1,εἰ,εἰ,c--------
2620,2620,2,μή,μή,d--------
2621,2621,3,τι,τι,d--------
2622,2622,4,πιστὸν,πιστόν,v-sppann-
2623,2623,5,τῷδʼ,ὅδε,l-p---fd-
2624,2624,6,ὑποστήσεις,ὑφίστημι,v2sfia---
2625,2625,7,στόλῳ,στόλος,n-s---md-
2626,2626,8,—,—,u--------
2627,2627,1,τί,τι,d--------
2628,2628,2,σοι,σύ,p-s---md-
2629,2629,3,περαίνει,περαίνω,v3spia---
2630,2630,4,μηχανὴ,μηχανή,n-s---fn-
2631,2631,5,συζωμάτων,σύζωμα,n-p---ng-
2632,2632,6,;,;,u--------
2633,2633,1,νέοις,νέος,a-p---md-
2634,2634,2,πίναξι,πίναξ,n-p---md-
2635,2635,3,βρέτεα,βρέτος,n-p---na-
2636,2636,4,κοσμῆσαι,κοσμέω,v--ana---
2637,2637,5,τάδε,ὅδε,p-p---na-
2638,2638,6,.,.,u--------
2639,2639,1,αἰνιγματῶδες,αἰνιγματώδης,v2siia---
2640,2640,2,τοὔπος,ἔπος,n-s---na-
2641,2641,3,·,·,u--------
2642,2642,4,ἀλλʼ,ἀλλά,d--------
2643,2643,5,ἁπλῶς,ἁπλόος,d--------
2644,2644,6,φράσον,φράζω,v2sama---
2645,2645,7,.,.,u--------
2646,2646,1,ἐκ,ἐκ,r--------
2647,2647,2,τῶνδʼ,ὅδε,p-p---mg-
2648,2648,3,ὅπως,ὅπως,c--------
2649,2649,4,τάχιστʼ,ταχύς,a-p---na-
2650,2650,5,ἀπάγξασθαι,ἀπάγχω,v--anm---
2651,2651,6,θεῶν,θεός,n-p---mg-
2652,2652,7,.,.,u--------
2653,2653,1,ἤκουσα,ἀκούω,v1saia---
2654,2654,2,μαστικτῆρα,μαστίκτωρ,n-s---ma-
2655,2655,3,καρδίας,καρδία,n-s---fg-
2656,2656,4,λόγον,λόγος,n-s---ma-
2657,2657,5,.,.,u--------
2658,2658,1,ξυνῆκας,συνίημι,v2saia---
2659,2659,2,·,·,u--------
2660,2660,3,ὠμμάτωσα,ὀμματόω,v1saia---
2661,2661,4,γὰρ,γάρ,g--------
2662,2662,5,σαφέστερον,σαφής,a-s---nac
2663,2663,6,.,.,u--------
2664,2664,1,καὶ,καί,d--------
2665,2665,2,πολλαχῇ,πολλαχῆ,d--------
2666,2666,3,γε,γε,g--------
2667,2667,4,δυσπάλαιστα,δυσπάλαιστος,a-p---na-
2668,2668,5,πράγματα,πρᾶγμα,n-p---na-
2669,2669,6,",",",",u--------
2670,2670,1,κακῶν,κακός,a-p---ng-
2671,2671,2,δὲ,δέ,g--------
2672,2672,3,πλῆθος,πλῆθος,n-s---nn-
2673,2673,4,ποταμὸς,ποταμός,n-s---mn-
2674,2674,5,ὣς,ὡς,d--------
2675,2675,6,ἐπέρχεται,ἐπέρχομαι,v3spie---
2676,2676,7,·,·,u--------
2677,2677,1,ἄτης,ἄτη,n-s---fg-
2678,2678,2,δʼ,δέ,g--------
2679,2679,3,ἄβυσσον,ἄβυσσος,a-s---nn-
2680,2680,4,πέλαγος,πέλαγος,n-s---nn-
2681,2681,5,οὐ,οὐ,d--------
2682,2682,6,μάλʼ,μάλα,a-s---nn-
2683,2683,7,εὔπορον,εὔπορος,a-s---nn-
2684,2684,1,τόδʼ,ὅδε,n-s---nn-
2685,2685,2,ἐσβέβηκα,εἰσβαίνω,v1sria---
2686,2686,3,",",",",u--------
2687,2687,4,κοὐδαμοῦ,οὐδαμοῦ,d--------
2688,2688,5,λιμὴν,λιμήν,n-s---mn-
2689,2689,6,κακῶν,κακός,a-p---ng-
2690,2690,7,.,.,u--------
2691,2691,1,εἰ,εἰ,c--------
2692,2692,2,μὲν,μέν,g--------
2693,2693,3,γὰρ,γάρ,g--------
2694,2694,4,ὑμῖν,ὑμεῖς,p-p---md-
2695,2695,5,μὴ,μή,g--------
2696,2696,6,τόδʼ,ὅδε,v3spsa---
2697,2697,7,ἐκπράξω,ἐκπράσσω,v1sfia---
2698,2698,8,χρέος,χρέος,n-s---na-
2699,2699,9,",",",",u--------
2700,2700,1,μίασμʼ,μίασμα,n-s---na-
2701,2701,2,ἔλεξας,λέγω,v2saia---
2702,2702,3,οὐχ,οὐ,d--------
2703,2703,4,ὑπερτοξεύσιμον,ὑπερτοξεύσιμος,a-s---nn-
2704,2704,5,.,.,u--------
2705,2705,1,εἰ,εἰ,c--------
2706,2706,2,δʼ,δέ,g--------
2707,2707,3,αὖθʼ,αὖτε,d--------
2708,2708,4,ὁμαίμοις,ὅμαιμος,a-p---md-
2709,2709,5,παισὶν,παῖς,n-p---md-
2710,2710,6,Αἰγύπτου,Αἴγυπτος,n-s---mg-
2711,2711,7,σέθεν,σύ,p-s----g-
2712,2712,1,σταθεὶς,ἵστημι,v-sappmn-
2713,2713,2,πρὸ,πρό,r--------
2714,2714,3,τειχέων,τεῖχος,n-p---ng-
2715,2715,4,διὰ,διά,r--------
2716,2716,5,μάχης,μάχη,n-s---fg-
2717,2717,6,ἥξω,ἥκω,v1sfia---
2718,2718,7,τέλους,τέλος,n-s---ng-
2719,2719,8,",",",",u--------
2720,2720,1,πῶς,πως,d--------
2721,2721,2,οὐχὶ,οὐ,d--------
2722,2722,3,τἀνάλωμα,ἀνάλωμα,n-s---nn-
2723,2723,4,γίγνεται,γίγνομαι,v3spie---
2724,2724,5,πικρόν,πικρός,a-s---ma-
2725,2725,6,",",",",u--------
2726,2726,1,ἄνδρας,ἀνήρ,n-p---ma-
2727,2727,2,γυναικῶν,γυνή,n-p---fg-
2728,2728,3,οὕνεχʼ,οὕνεκα,c--------
2729,2729,4,αἱμάξαι,αἱμάσσω,v--ana---
2730,2730,5,πέδον,πέδον,n-s---na-
2731,2731,6,;,;,u--------
2732,2732,1,ὅμως,ὅμως,d--------
2733,2733,2,δʼ,δέ,g--------
2734,2734,3,ἀνάγκη,ἀνάγκη,n-s---fn-
2735,2735,4,Ζηνὸς,Ζεύς,n-s---mg-
2736,2736,5,αἰδεῖσθαι,αἰδέομαι,v--pne---
2737,2737,6,κότον,κότος,n-s---ma-
2738,2738,1,ἱκτῆρος,ἱκτήρ,n-s---mg-
2739,2739,2,·,·,u--------
2740,2740,3,ὕψιστος,ὕψιστος,a-s---mn-
2741,2741,4,γὰρ,γάρ,g--------
2742,2742,5,ἐν,ἐν,r--------
2743,2743,6,βροτοῖς,βροτός,n-p---md-
2744,2744,7,φόβος,φόβος,n-s---mn-
2745,2745,8,.,.,u--------
2746,2746,1,σὺ,σύ,p-s----n-
2747,2747,2,μέν,μέν,g--------
2748,2748,3,",",",",u--------
2749,2749,4,πάτερ,πατήρ,n-s---mv-
2750,2750,5,γεραιὲ,γεραιός,a-s---mv-
2751,2751,6,τῶνδε,ὅδε,p-p---fg-
2752,2752,7,παρθένων,παρθένος,n-p---fg-
2753,2753,8,",",",",u--------
2754,2754,1,κλάδους,κλάδος,n-p---ma-
2755,2755,2,τε,τε,g--------
2756,2756,3,τούτους,οὗτος,a-p---ma-
2757,2757,4,αἶψʼ,αἶψα,n-p---ma-
2758,2758,5,ἐν,ἐν,r--------
2759,2759,6,ἀγκάλαις,ἀγκάλη,n-p---fd-
2760,2760,7,λαβὼν,λαμβάνω,v-sapamn-
2761,2761,1,βωμοὺς,βωμός,n-p---ma-
2762,2762,2,ἐπʼ,ἐπί,v3saia---
2763,2763,3,ἄλλους,ἄλλος,a-p---ma-
2764,2764,4,δαιμόνων,δαίμων,n-p---mg-
2765,2765,5,ἐγχωρίων,ἐγχώριος,a-p---mg-
2766,2766,1,θές,τίθημι,v2saia---
2767,2767,2,",",",",u--------
2768,2768,3,ὡς,ὡς,c--------
2769,2769,4,ἴδωσι,ὁράω,v3pasa---
2770,2770,5,τῆσδʼ,ὅδε,p-s---fg-
2771,2771,6,ἀφίξεως,ἄφιξις,n-s---fg-
2772,2772,7,τέκμαρ,τέκμαρ,n-s---na-
2773,2773,1,πάντες,πᾶς,a-p---mn-
2774,2774,2,πολῖται,πολίτης,n-p---mn-
2775,2775,3,",",",",u--------
2776,2776,4,μηδʼ,μηδέ,a-s---fd-
2777,2777,5,ἀπορριφθῇ,ἀπορρίπτω,v3sasp---
2778,2778,6,ψόγος,ψόγος,n-s---mn-
2779,2779,1,ἐμοῦ,ἐγώ,p-s---fg-
2780,2780,2,·,·,u--------
2781,2781,3,κατʼ,κατά,r--------
2782,2782,4,ἀρχῆς,ἀρχή,n-s---fg-
2783,2783,5,γὰρ,γάρ,g--------
2784,2784,6,φιλαίτιος,φιλαίτιος,a-s---mn-
2785,2785,7,λεώς,λαός,n-s---mn-
2786,2786,8,.,.,u--------
2787,2787,1,καὶ,καί,d--------
2788,2788,2,γὰρ,γάρ,g--------
2789,2789,3,τάχʼ,τάχα,d--------
2790,2790,4,ἄν,ἄν,g--------
2791,2791,5,τις,τις,p-s---mn-
2792,2792,6,οἰκτίσας,οἰκτίζω,v-sapamn-
2793,2793,7,ἰδὼν,ὁράω,v-sapamn-
2794,2794,8,τάδε,ὅδε,p-p---na-
2795,2795,1,ὕβριν,ὕβρις,n-s---fa-
2796,2796,2,μὲν,μέν,g--------
2797,2797,3,ἐχθήρειεν,ἐχθαίρω,v3saoa---
2798,2798,4,ἄρσενος,ἄρσην,n-s----g-
2799,2799,5,στόλου,στόλος,n-s---mg-
2800,2800,6,",",",",u--------
2801,2801,1,ὑμῖν,σύ,p-p----d-
2802,2802,2,δʼ,δέ,g--------
2803,2803,3,ἂν,ἄν,g--------
2804,2804,4,εἴη,εἰμί,v3spoa---
2805,2805,5,δῆμος,δῆμος,n-s---mn-
2806,2806,6,εὐμενέστερος,εὐμενής,a-s---mnc
2807,2807,7,·,·,u--------
2808,2808,1,τοῖς,ὁ,l-p---md-
2809,2809,2,ἥσσοσιν,ἥσσων,a-p---md-
2810,2810,3,γὰρ,γάρ,g--------
2811,2811,4,πᾶς,πᾶς,a-s---mn-
2812,2812,5,τις,τις,p-s---mn-
2813,2813,6,εὐνοίας,εὔνοια,n-s---fg-
2814,2814,7,φέρει,φέρω,v3spia---
2815,2815,8,.,.,u--------
2816,2816,1,πολλῶν,πολύς,a-p---ng-
2817,2817,2,τάδʼ,ὅδε,p-p---nn-
2818,2818,3,ἡμῖν,ἡμεῖς,p-p---md-
2819,2819,4,ἐστιν,εἰμί,v3spia---
2820,2820,5,ἠξιωμένα,ἀξιόω,v-prpenn-
2821,2821,6,",",",",u--------
2822,2822,1,αἰδοῖον,αἰδοῖος,a-s---ma-
2823,2823,2,εὑρεθέντα,εὑρίσκω,v-sappma-
2824,2824,3,πρόξενον,πρόξενος,n-s---ma-
2825,2825,4,λαβεῖν,λαμβάνω,v--ana---
2826,2826,5,.,.,u--------
2827,2827,1,ὀπάονας,ὀπάων,n-p---ma-
2828,2828,2,δὲ,δέ,g--------
2829,2829,3,φράστοράς,φράστωρ,n-p---ma-
2830,2830,4,τʼ,σύ,d--------
2831,2831,5,ἐγχωρίων,ἐγχώριος,a-p---mg-
2832,2832,1,ξύμπεμψον,συμπέμπω,v2sama---
2833,2833,2,",",",",u--------
2834,2834,3,ὡς,ὡς,c--------
2835,2835,4,ἂν,ἀνά,r--------
2836,2836,5,τῶν,ὁ,l-p---mg-
2837,2837,6,πολισσούχων,πολισσοῦχος,a-p---mg-
2838,2838,7,θεῶν,θεός,n-p---mg-
2839,2839,1,βωμοὺς,βωμός,n-p---ma-
2840,2840,2,προνάους,πρόναος,a-p---ma-
2841,2841,3,καὶ,καί,c--------
2842,2842,4,πολισσούχων,πολισσοῦχος,a-p---mg-
2843,2843,5,ἕδρας,ἕδρα,n-p---fa-
2844,2844,1,εὕρωμεν,εὑρίσκω,v1pasa---
2845,2845,2,",",",",u--------
2846,2846,3,ἀσφάλεια,ἀσφάλεια,n-s---fn-
2847,2847,4,δʼ,δέ,g--------
2848,2848,5,ᾖ,εἰμί,v3spsa---
2849,2849,6,διʼ,διά,l-s---fg-
2850,2850,7,ἄστεως,ἄστυ,n-s---ng-
2851,2851,1,στείχουσι,στείχω,v3ppia---
2852,2852,2,·,·,u--------
2853,2853,3,μορφῆς,μορφή,n-s---fg-
2854,2854,4,δʼ,δέ,g--------
2855,2855,5,οὐχ,οὐ,d--------
2856,2856,6,ὁμόστολος,ὁμόστολος,a-s---fn-
2857,2857,7,φύσις,φύσις,n-s---fn-
2858,2858,8,.,.,u--------
2859,2859,1,Νεῖλος,Νεῖλος,n-s---mn-
2860,2860,2,γὰρ,γάρ,g--------
2861,2861,3,οὐχ,οὐ,d--------
2862,2862,4,ὅμοιον,ὅμοιος,a-s---na-
2863,2863,5,Ἰνάχῳ,Ἴναχος,n-s---md-
2864,2864,6,γένος,γένος,n-s---na-
2865,2865,1,τρέφει,τρέφω,v3spia---
2866,2866,2,.,.,u--------
2867,2867,3,φύλαξαι,φυλάσσω,v2samm---
2868,2868,4,μὴ,μή,d--------
2869,2869,5,θράσος,θράσος,n-s---nn-
2870,2870,6,τέκῃ,τίκτω,v3sasa---
2871,2871,7,φόβον,φόβος,n-s---ma-
2872,2872,8,·,·,u--------
2873,2873,1,καὶ,καί,d--------
2874,2874,2,δὴ,δή,g--------
2875,2875,3,φίλον,φίλος,a-s---nn-
2876,2876,4,τις,τις,p-s---mn-
2877,2877,5,ἔκτανʼ,κτείνω,v3saia---
2878,2878,6,ἀγνοίας,ἄγνοια,n-s---fg-
2879,2879,7,ὕπο,ὑπό,r--------
2880,2880,8,.,.,u--------
2881,2881,1,στείχοιτʼ,στείχω,v2spoa---
2882,2882,2,ἄν,ἄν,g--------
2883,2883,3,",",",",u--------
2884,2884,4,ἄνδρες,ἀνήρ,n-p---mv-
2885,2885,5,·,·,u--------
2886,2886,6,εὖ,εὖ,d--------
2887,2887,7,γὰρ,γάρ,g--------
2888,2888,8,ὁ,ὁ,l-s---mn-
2889,2889,9,ξένος,ξένος,n-s---mn-
2890,2890,10,λέγει,λέγω,v3spia---
2891,2891,11,.,.,u--------
2892,2892,1,ἡγεῖσθε,ἡγέομαι,v2ppme---
2893,2893,2,βωμοὺς,βωμός,n-p---ma-
2894,2894,3,ἀστικούς,ἀστικός,a-p---ma-
2895,2895,4,",",",",u--------
2896,2896,5,θεῶν,θεός,n-p---mg-
2897,2897,6,ἕδρας,ἕδρα,n-p---fa-
2898,2898,7,·,·,u--------
2899,2899,1,καὶ,καί,d--------
2900,2900,2,ξυμβολοῦσιν,συμβολέω,v-pppamd-
2901,2901,3,οὐ,οὐ,d--------
2902,2902,4,πολυστομεῖν,πολυστομέω,v--pna---
2903,2903,5,χρεὼν,χρεών,x--------
2904,2904,1,ναύτην,ναύτης,n-s---ma-
2905,2905,2,ἄγοντας,ἄγω,v-pppama-
2906,2906,3,τόνδʼ,ὅδε,p-s---ma-
2907,2907,4,ἐφέστιον,ἐφέστιος,a-s---ma-
2908,2908,5,θεῶν,θεός,n-p---mg-
2909,2909,6,.,.,u--------
2910,2910,1,τούτῳ,οὗτος,a-s---md-
2911,2911,2,μὲν,μέν,g--------
2912,2912,3,εἶπας,λέγω,v2saia---
2913,2913,4,",",",",u--------
2914,2914,5,καὶ,καί,c--------
2915,2915,6,τεταγμένος,τάσσω,v-srpemn-
2916,2916,7,κίοι,κίω,v3spoa---
2917,2917,8,·,·,u--------
2918,2918,1,ἐγὼ,ἐγώ,p-s---fn-
2919,2919,2,δὲ,δέ,g--------
2920,2920,3,πῶς,πως,d--------
2921,2921,4,δρῶ,δράω,v1spsa---
2922,2922,5,;,;,u--------
2923,2923,6,ποῦ,ποῦ,d--------
2924,2924,7,θράσος,θράσος,n-s---na-
2925,2925,8,νέμεις,νέμω,v2spia---
2926,2926,9,ἐμοί,ἐγώ,p-s---fd-
2927,2927,10,;,;,u--------
2928,2928,1,κλάδους,κλάδος,n-p---ma-
2929,2929,2,μὲν,μέν,g--------
2930,2930,3,αὐτοῦ,αὐτός,d--------
2931,2931,4,λεῖπε,λείπω,v2spma---
2932,2932,5,",",",",u--------
2933,2933,6,σημεῖον,σημεῖον,n-s---na-
2934,2934,7,πόνου,πόνος,n-s---mg-
2935,2935,8,.,.,u--------
2936,2936,1,καὶ,καί,d--------
2937,2937,2,δή,δή,g--------
2938,2938,3,σφε,σφεῖς,p-p---ma-
2939,2939,4,λείπω,λείπω,v1spia---
2940,2940,5,χειρὶ,χείρ,n-s---fd-
2941,2941,6,καὶ,καί,d--------
2942,2942,7,λόγοις,λόγος,n-p---md-
2943,2943,8,σέθεν,σύ,p-s----g-
2944,2944,9,.,.,u--------
2945,2945,1,λευρὸν,λευρός,a-s---na-
2946,2946,2,κατʼ,κατά,a-s---na-
2947,2947,3,ἄλσος,ἄλσος,n-s---na-
2948,2948,4,νῦν,νῦν,d--------
2949,2949,5,ἐπιστρέφου,ἐπιστρέφω,v2spme---
2950,2950,6,τόδε,ὅδε,p-s---na-
2951,2951,7,.,.,u--------
2952,2952,1,καὶ,καί,c--------
2953,2953,2,πῶς,πως,d--------
2954,2954,3,βέβηλον,βέβηλος,a-s---nn-
2955,2955,4,ἄλσος,ἄλσος,n-s---nn-
2956,2956,5,ἂν,ἄν,g--------
2957,2957,6,ῥύοιτό,ἐρύω2,v3spoe---
2958,2958,7,με,ἐγώ,p-s---ma-
2959,2959,8,;,;,u--------
2960,2960,1,οὔτοι,οὔτοι,d--------
2961,2961,2,πτερωτῶν,πτερωτός,a-p---ng-
2962,2962,3,ἁρπαγαῖς,ἁρπαγή,n-p---fd-
2963,2963,4,σʼ,σός,a-p---fd-
2964,2964,5,ἐκδώσομεν,ἐκδίδωμι,v1pfia---
2965,2965,6,.,.,u--------
2966,2966,1,ἀλλʼ,ἀλλά,d--------
2967,2967,2,εἰ,εἰ,c--------
2968,2968,3,δρακόντων,δέρκομαι,v-pppamg-
2969,2969,4,δυσφρόνων,δύσφρων,a-p---mg-
2970,2970,5,ἐχθίοσιν,ἐχθρός,a-d---mg-
2971,2971,6,;,;,u--------
2972,2972,1,εὔφημον,εὔφημος,a-s---nn-
2973,2973,2,εἴη,εἰμί,v3spoa---
2974,2974,3,τοὔπος,ἔπος,n-s---nn-
2975,2975,4,εὐφημουμένῃ,εὐφημέω,v-sppefd-
2976,2976,5,.,.,u--------
2977,2977,1,οὔτοι,οὔτοι,d--------
2978,2978,2,τι,τι,d--------
2979,2979,3,θαῦμα,θαῦμα,n-s---nn-
2980,2980,4,δυσφορεῖν,δυσφορέω,v--pna---
2981,2981,5,φόβῳ,φόβος,n-s---md-
2982,2982,6,φρενός,φρήν,n-s---fg-
2983,2983,7,.,.,u--------
2984,2984,1,ἀεί,ἀεί,d--------
2985,2985,2,γʼ,γε,d--------
2986,2986,3,ἄναρκτόν,ἄναρκτος,a-s---nn-
2987,2987,4,ἐστι,εἰμί,v3spia---
2988,2988,5,δεῖμʼ,δεῖμα,n-s---nn-
2989,2989,6,ἐξαίσιον,ἐξαίσιος,a-s---nn-
